ref_bacen;nu_ordem;cnpj_if;dt_emissao;dt_vencimento;cd_inst_credito;cd_categ_emitente;cd_fonte_recurso;cnpj_agente_invest;cd_estado;cd_ref_bacen_investimento;cd_tipo_seguro;cd_empreendimento;cd_programa;cd_tipo_encarg_financ;cd_tipo_irrigacao;cd_tipo_agricultura;cd_fase_ciclo_producao;cd_tipo_cultivo;cd_tipo_intgr_consor;cd_tipo_grao_semente;vl_aliq_proagro;vl_juros;vl_prestacao_investimento;vl_prev_prod;vl_quantidade;vl_receita_bruta_esperada;vl_parc_credito;vl_rec_proprio;vl_perc_risco_stn;vl_perc_risco_fundo_const;vl_rec_proprio_srv;vl_area_financ;cd_subprograma;vl_produtiv_obtida;dt_fim_colheita;dt_fim_plantio;dt_inic_colheita;dt_inic_plantio;vl_juros_enc_finan_posfix;vl_perc_custo_efet_total;cd_contrato_stn;cd_cnpj_cadastrante;vl_area_informada;cd_ciclo_cultivar;cd_tipo_solo;pc_bonus_car
517365140;2;07237373;2024-01-29;2027-01-27;5;2222;0502;;PI;;9;13124760000002;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;4000.00;;0.00;100.00;;2.00;0056;;;;;;;;;;2.00;;;
517257321;1;07237373;2024-01-03;2027-01-03;5;2222;0502;;MA;;9;23271300078002;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;12000.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256416;1;07237373;2024-01-02;2027-01-02;5;2222;0502;;MG;;9;13105760989408;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;6000.00;;0.00;100.00;;3.00;0056;;;;;;;;;;3.00;;;
517256416;2;07237373;2024-01-02;2027-01-02;5;2222;0502;;MG;;9;23907710108408;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;2500.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256416;3;07237373;2024-01-02;2027-01-02;5;2222;0502;;MG;;9;23147715000408;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;500.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256417;1;07237373;2024-01-02;2027-01-02;5;2222;0502;;MG;;9;13105760989408;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;12000.00;;0.00;100.00;;6.00;0056;;;;;;;;;;6.00;;;
517256418;1;07237373;2024-01-02;2027-01-02;5;2222;0502;;MG;;9;13105760989408;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;12000.00;;0.00;100.00;;6.00;0056;;;;;;;;;;6.00;;;
517256419;1;07237373;2024-01-02;2027-01-02;5;2222;0502;;MG;;9;23147715000408;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;3000.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256419;2;07237373;2024-01-02;2027-01-02;5;2222;0502;;MG;;9;13105760989408;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;6000.00;;0.00;100.00;;3.00;0056;;;;;;;;;;3.00;;;
517256420;1;07237373;2024-01-02;2027-01-02;5;2222;0502;;MG;;9;23147694000408;0001;9;00;0;00;00;0;0;;0.50;;;2.00;;10000.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256420;2;07237373;2024-01-02;2027-01-02;5;2222;0502;;MG;;9;13105760989408;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;2000.00;;0.00;100.00;;1.00;0056;;;;;;;;;;1.00;;;
517256421;1;07237373;2024-01-02;2026-01-02;5;2222;0502;;MG;;9;13105760989408;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;2000.00;;0.00;100.00;;1.00;0056;;;;;;;;;;1.00;;;
517256421;2;07237373;2024-01-02;2026-01-02;5;2222;0502;;MG;;9;23907710108408;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;4000.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256422;1;07237373;2024-01-02;2027-01-02;5;2222;0502;;MG;;9;23147715000408;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;4000.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256422;2;07237373;2024-01-02;2027-01-02;5;2222;0502;;MG;;9;13105760989408;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;8000.00;;0.00;100.00;;4.00;0056;;;;;;;;;;4.00;;;
517256423;1;07237373;2024-01-02;2027-01-02;5;2222;0502;;MG;;9;23901070108408;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;8000.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256424;1;07237373;2024-01-02;2027-01-02;5;2222;0502;;MG;;9;13105760989408;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;1000.00;;0.00;100.00;;0.50;0056;;;;;;;;;;0.50;;;
517256424;2;07237373;2024-01-02;2027-01-02;5;2222;0502;;MG;;9;23147715000408;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;2000.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256424;3;07237373;2024-01-02;2027-01-02;5;2222;0502;;MG;;9;23145540957408;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;2000.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256424;4;07237373;2024-01-02;2027-01-02;5;2222;0502;;MG;;9;23907710108408;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;5000.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256425;1;07237373;2024-01-02;2027-01-02;5;2222;0502;;MG;;9;23147715000408;0001;9;00;0;00;00;0;0;;0.50;;;3.00;;5000.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256425;2;07237373;2024-01-02;2027-01-02;5;2222;0502;;MG;;9;13105760168408;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;3000.00;;0.00;100.00;;1.00;0056;;;;;;;;;;1.00;;;
517256425;3;07237373;2024-01-02;2027-01-02;5;2222;0502;;MG;;9;13105760989408;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;2000.00;;0.00;100.00;;1.00;0056;;;;;;;;;;1.00;;;
517256426;1;07237373;2024-01-02;2027-01-02;5;2222;0502;;MG;;9;13105760989408;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;4000.00;;0.00;100.00;;2.00;0056;;;;;;;;;;2.00;;;
517256426;2;07237373;2024-01-02;2027-01-02;5;2222;0502;;MG;;9;23907710108408;0001;9;00;0;00;00;0;0;;0.50;;;2.00;;8000.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256427;1;07237373;2024-01-02;2027-01-02;5;2222;0502;;MG;;9;13105760989408;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;8000.00;;0.00;100.00;;4.00;0056;;;;;;;;;;4.00;;;
517256427;2;07237373;2024-01-02;2027-01-02;5;2222;0502;;MG;;9;23907710108408;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;4000.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256428;1;78840071;2024-01-02;2024-12-16;5;2222;0403;;SC;;9;22371300074408;0001;9;00;0;55;00;0;0;;6.00;;2800.00;7.00;44800.00;31703.00;0.00;;;;2.32;0001;;;;;;;6.42;2023756100475;02038232;2.32;;;
517256429;1;01181521;2024-01-02;2033-12-15;5;4444;0506;;ES;;9;13703180110408;0999;9;00;0;00;00;0;0;;14.60;;;4.00;;187815.00;;;;;0.00;;;;;;;;;;;0.00;;;
517256430;1;01181521;2024-01-02;2033-12-15;5;4444;0506;;MT;;9;13144860247002;0999;9;00;0;00;00;0;0;;7.89;;;1.00;;1365000.00;;;;;0.00;;;;;;;;;;;0.00;;;
517256431;1;01181521;2024-01-02;2028-12-15;5;3333;0505;;RS;;9;23271300193002;0153;9;00;0;00;00;0;0;;10.50;;;10.00;;110000.00;;;;;5.07;0029;;;;;;;;2023007301153;;5.07;;;
517256432;1;01181521;2024-01-02;2030-12-15;5;2222;0505;;SC;;9;23271300078002;0001;9;00;0;00;00;0;0;;6.00;;;5.00;;25000.00;;;;;5.99;0002;;;;;;;;2023007301470;;5.99;;;
517256433;1;01181521;2024-01-02;2033-12-15;5;3333;0505;;PR;;9;23143820009408;0162;9;00;0;00;00;0;0;;10.50;;;1.00;;474770.67;;;;;0.00;;;;;;;;;2023007301150;;0.00;;;
517256434;1;01181521;2024-01-02;2030-12-15;5;3333;0505;;RS;;9;13144860116002;0154;9;00;0;00;00;0;0;;12.50;;;1.00;;382500.00;67500.00;;;;0.00;0071;;;;;;;;2023007301154;;0.00;;;
517256436;1;07237373;2024-01-02;2027-01-02;5;2222;0502;;MG;;9;23145540957408;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;4000.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256436;2;07237373;2024-01-02;2027-01-02;5;2222;0502;;MG;;9;23144020109408;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;4000.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256436;3;07237373;2024-01-02;2027-01-02;5;2222;0502;;MG;;9;13144020109408;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;4000.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256437;1;07237373;2024-01-02;2027-01-02;5;2222;0502;;MG;;9;23901070108408;0001;9;00;0;00;00;0;0;;0.50;;;3.00;;10000.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256438;1;07237373;2024-01-02;2027-01-02;5;2222;0502;;MG;;9;23271300078002;0001;9;00;0;00;00;0;0;;0.50;;;2.00;;10000.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256439;1;07237373;2024-01-02;2027-01-02;5;2222;0502;;MG;;9;23140854000408;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;2500.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256439;2;07237373;2024-01-02;2027-01-02;5;2222;0502;;MG;;9;13105760168408;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;5000.00;;0.00;100.00;;2.50;0056;;;;;;;;;;2.50;;;
517256439;3;07237373;2024-01-02;2027-01-02;5;2222;0502;;MG;;9;23907710108408;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;2500.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256440;1;07237373;2024-01-02;2027-01-02;5;2222;0502;;MG;;9;13105760168408;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;4000.00;;0.00;100.00;;2.00;0056;;;;;;;;;;2.00;;;
517256440;2;07237373;2024-01-02;2027-01-02;5;2222;0502;;MG;;9;23907710108408;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;4000.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256440;3;07237373;2024-01-02;2027-01-02;5;2222;0502;;MG;;9;23144020109408;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;2000.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256441;1;07237373;2024-01-02;2027-01-02;5;2222;0502;;MG;;9;13105760168408;0001;9;00;0;00;00;0;0;;0.50;;;2.00;;10000.00;;0.00;100.00;;6.00;0056;;;;;;;;;;6.00;;;
517256442;1;07237373;2024-01-02;2027-01-02;5;2222;0502;;PB;;9;23906050000408;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;10000.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256443;1;07237373;2024-01-02;2027-01-02;5;2222;0502;;PB;;9;23147706000408;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;8000.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256443;2;07237373;2024-01-02;2027-01-02;5;2222;0502;;PB;;9;23147715000408;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;600.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256443;3;07237373;2024-01-02;2027-01-02;5;2222;0502;;PB;;9;23144020109408;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;1400.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256444;1;07237373;2024-01-02;2026-01-02;5;2222;0502;;MG;;9;23271300078002;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;6000.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256445;1;07237373;2024-01-02;2027-01-02;5;2222;0502;;MG;;9;23271300078002;0001;9;00;0;00;00;0;0;;0.50;;;2.00;;12000.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256446;1;07237373;2024-01-02;2027-01-02;5;2222;0502;;MG;;9;23271300078002;0001;9;00;0;00;00;0;0;;0.50;;;2.00;;10000.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256447;1;07237373;2024-01-02;2027-01-02;5;2222;0502;;MG;;9;23271300078002;0001;9;00;0;00;00;0;0;;0.50;;;2.00;;12000.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256448;1;07237373;2024-01-02;2027-01-02;5;2222;0502;;MG;;9;23271300078002;0001;9;00;0;00;00;0;0;;0.50;;;2.00;;12000.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256449;1;60746948;2024-01-02;2030-01-15;5;4444;0506;;GO;;9;13152040000002;0999;9;00;0;00;00;0;0;;3.05;;;1.00;;338000.00;0.00;;;;0.00;;;;;;;3.05;;;;0.00;;;
517256450;1;00000000;2024-01-02;2024-12-20;5;2222;0430;;MG;;9;21251300074002;0999;9;00;0;00;00;0;8;;12.80;;;2450.00;;32000.00;8008.50;0.00;0.00;;0.00;;;;;;;;13.78;;;0.00;;;
517256451;1;00000000;2024-01-02;2024-12-26;1;3333;0430;;MS;;9;22371300951408;0999;9;00;0;53;00;0;0;;12.50;;5.94;33.00;168723.39;99827.31;0.00;0.00;0.00;;252.80;;;;;;;;13.57;;;252.80;;;
517256452;1;60746948;2024-01-02;2025-12-08;5;2222;0201;;MA;;9;22311300000408;0001;9;00;0;57;00;0;0;;6.00;;5130.00;19.00;76000.00;38000.00;;;;;10.17;0001;;;;;;;;;;10.17;;;
517256453;1;07237373;2024-01-02;2032-01-15;5;2222;0502;;PE;;9;23144860247002;0999;4;00;0;00;00;0;0;;1.18;;;1.00;;76410.00;;;;;0.00;;;;;;;;1.18;;;0.00;;;
517256454;1;00360305;2024-01-02;2024-12-23;1;2222;0201;;GO;;9;22371300190408;0001;9;00;0;00;00;0;0;;4.00;;62050.00;18.00;155125.00;100000.00;1842.50;0.00;0.00;;11.74;0001;;;;;;;;;;11.96;;;
517256455;1;00360305;2024-01-02;2024-10-20;3;3333;0201;;PR;;9;12015080000021;0050;9;01;0;00;00;0;0;;7.50;;1850.10;;1924106.18;1020000.00;;0.00;0.00;;266.94;;;2024-08-21;2024-02-28;2024-07-26;2024-02-21;;;;;266.94;1;3;
517256456;1;00000000;2024-01-02;2025-01-01;10;2222;0201;;MT;;9;22371300951408;0001;9;00;0;51;00;0;0;;6.00;;8930.00;125.00;175853.75;70402.50;0.00;0.00;0.00;;50.17;0001;;;;;;;6.40;;;50.17;;;
517256457;1;05040481;2024-01-02;2030-12-16;5;2222;0505;;CE;;9;13144860247002;0001;9;00;0;00;00;0;0;;4.99;;;1.00;;50000.00;0.00;;;;0.00;0002;;;;;;;;2023007301373;;0.00;;;
517256458;1;00000000;2024-01-02;2024-12-27;3;3333;0430;;MG;;9;22386760951408;0999;9;00;0;24;00;0;0;;11.50;;414720.00;320.00;2740256.00;1918179.20;172669.15;0.00;0.00;;0.21;;;;;;;;15.98;;;0.23;;;
517256459;1;60746948;2024-01-02;2025-12-16;5;4444;0201;;GO;;9;22311300000408;0999;9;00;0;57;00;0;0;;12.00;;405000.00;1500.00;6000000.00;3000000.00;;;;;380.07;;;;;;;;;;;380.07;;;
517256460;1;88099247;2024-01-02;2028-12-15;5;2222;0300;;RS;;9;23147706000408;0001;9;00;0;00;00;0;0;;4.00;;;1.00;;28140.00;;;;;0.00;0052;;;;;;;;2023748200477;01181521;0.00;;;
517256462;1;90400888;2024-01-02;2025-12-22;5;3333;0201;;MA;;9;22311300000408;0050;9;00;0;24;00;0;0;;8.00;;97500.00;600.00;1950000.00;1500000.00;;;;;200.57;;;;;;;;;;;200.57;;;
517256463;1;67096909;2024-01-02;2024-09-16;1;2222;0430;;MG;;9;12011580048041;0999;9;01;3;22;00;0;0;;22.50;;7.74;;89010.00;40000.00;124.19;;;;2.56;;;2024-09-02;;2024-06-02;;;23.16;;02038232;2.57;11;1;
517256464;1;67096909;2024-01-02;2024-11-01;1;2222;0430;;MG;;9;12011580048041;0999;9;01;3;22;00;0;0;;15.21;;2.91;;33465.00;15000.00;85.45;;;;0.96;;;2024-09-02;;2024-06-02;;;15.74;;02038232;0.97;11;1;
517256465;1;07237373;2024-01-02;2028-10-02;5;2222;0502;;PE;;9;23147694000408;0999;9;00;0;00;00;0;0;;6.83;;;1.00;;52838.78;;0.00;50.00;;0.00;;;;;;;;6.83;;;0.00;;;
517256469;1;00000000;2024-01-03;2024-12-24;10;2222;0431;;GO;;9;22371300190408;0001;9;00;0;00;00;0;0;;4.00;;74552.40;50.00;167783.70;106534.80;0.00;0.00;0.00;;44.88;0001;;;;;;;2.75;2023001400474;;44.88;;;
517256470;1;00000000;2024-01-03;2024-12-21;10;2222;0431;;RS;;9;22371300190408;0001;9;00;0;00;00;0;0;;4.00;;88555.90;18.00;252139.93;125379.47;0.00;0.00;0.00;;0.21;0001;;;;;;;5.41;2023001400474;;0.21;;;
517256471;1;00000000;2024-01-03;2024-12-21;10;2222;0431;;RS;;9;22371300190408;0001;9;00;0;00;00;0;0;;4.00;;68876.81;14.00;196108.83;97517.37;0.00;0.00;0.00;;0.20;0001;;;;;;;5.41;2023001400474;;0.20;;;
517256472;1;00000000;2024-01-03;2025-01-02;10;2222;0201;;PR;;9;22371300951408;0001;9;00;0;51;00;0;0;;6.00;;1071.60;15.00;24205.35;6453.60;0.00;0.00;0.00;;8.65;0001;;;;;;;5.00;;;8.65;;;
517256474;1;00000000;2024-01-03;2024-12-10;10;2222;0431;;PR;;9;22371300190408;0001;9;00;0;00;00;0;0;;4.00;;22818.51;10.00;60963.72;23644.85;0.00;0.00;0.00;;4.37;0001;;;;;;;3.40;2023001400474;;4.37;;;
517256476;1;00000000;2024-01-03;2025-01-02;10;2222;0300;;RO;;9;22371300190408;0001;9;00;0;00;00;0;0;;4.00;;30492.54;40.00;119877.84;30759.36;0.00;0.00;0.00;;1.00;0001;;;;;;;3.39;2023001200274;;1.00;;;
517256477;1;00000000;2024-01-03;2025-01-02;10;2222;0201;;SC;;9;22386760074408;0001;9;00;0;57;00;0;0;;6.00;;184500.00;1500.00;58755.00;14040.00;0.00;0.00;0.00;;1.08;0001;;;;;;;6.40;;;1.08;;;
517256480;1;00000000;2024-01-03;2024-11-10;10;2222;0300;;BA;;9;22371300951408;0001;9;00;0;24;00;0;0;;6.00;;470.74;3.00;9171.09;4514.46;0.00;0.00;0.00;;5.44;0001;;;;;;;4.00;2023001200375;;5.44;;;
517256482;1;00000000;2024-01-03;2024-12-20;10;2222;0431;;MG;;9;22371300190408;0001;9;00;0;00;00;0;0;;4.00;;28254.52;16.00;70416.96;47593.05;0.00;0.00;0.00;;12.95;0001;;;;;;;5.40;2023001400474;;12.95;;;
517256483;1;00000000;2024-01-03;2024-12-29;10;2222;0431;;SP;;9;22605830000408;0001;9;00;0;55;00;0;0;;4.00;;5805.00;6450.00;53666.64;27693.94;0.00;0.00;0.00;;0.43;0001;;;;;;;5.40;2023001400474;;0.43;;;
517256485;1;00000000;2024-01-03;2025-01-01;10;2222;0431;;SP;;9;22371300190408;0001;9;00;0;00;00;0;0;;4.00;;23704.56;30.00;87664.14;41873.22;0.00;0.00;0.00;;7.00;0001;;;;;;;3.39;2023001400474;;7.00;;;
517256486;1;00000000;2024-01-03;2024-12-28;10;2222;0431;;MG;;9;22371300190408;0001;9;00;0;00;00;0;0;;4.00;;6601.53;8.00;20977.34;14137.20;0.00;0.00;0.00;;5.50;0001;;;;;;;3.39;2023001400474;;5.50;;;
517256488;1;00000000;2024-01-03;2024-12-30;10;2222;0431;;GO;;9;22371300190408;0001;9;00;0;00;00;0;0;;4.00;;36049.59;31.00;89954.06;48346.60;0.00;0.00;0.00;;8.83;0001;;;;;;;3.39;2023001400474;;8.83;;;
517256489;1;00000000;2024-01-03;2024-12-29;10;2222;0431;;MG;;9;22371300190408;0001;9;00;0;00;00;0;0;;4.00;;43686.72;20.00;121862.88;68041.20;0.00;0.00;0.00;;5.00;0001;;;;;;;3.39;2023001400474;;5.00;;;
517256490;1;00000000;2024-01-03;2024-12-15;10;2222;0431;;GO;;9;22371300190408;0001;9;00;0;00;00;0;0;;4.00;;11628.90;10.00;27720.12;16477.02;0.00;0.00;0.00;;7.19;0001;;;;;;;5.42;2023001400474;;7.19;;;
517256492;1;00000000;2024-01-03;2025-01-02;10;2222;0431;;GO;;9;22371300190408;0001;9;00;0;00;00;0;0;;4.00;;4078.14;15.00;23315.31;17139.96;0.00;0.00;0.00;;54.16;0001;;;;;;;3.39;2023001400474;;54.16;;;
517256493;1;00000000;2024-01-03;2024-12-21;10;2222;0300;;TO;;9;22371300951408;0001;9;00;0;51;00;0;0;;6.00;;4857.92;68.00;78895.64;46804.40;0.00;0.00;0.00;;34.00;0001;;;;;;;4.91;2023001200275;;34.00;;;
517256495;1;00000000;2024-01-03;2024-12-26;10;2222;0431;;MG;;9;22371300190408;0001;9;00;0;00;00;0;0;;4.00;;43686.72;20.00;124259.64;63542.64;0.00;0.00;0.00;;1.28;0001;;;;;;;3.40;2023001400474;;1.28;;;
517256496;1;00000000;2024-01-03;2025-01-02;10;2222;0431;;MG;;9;22371300190408;0001;9;00;0;00;00;0;0;;4.00;;26615.16;10.00;65701.62;36270.78;0.00;0.00;0.00;;7.51;0001;;;;;;;5.40;2023001400474;;7.51;;;
517256497;1;00000000;2024-01-03;2024-12-19;10;2222;0201;;MT;;9;22371300951408;0001;9;00;0;51;00;0;0;;6.00;;3786.32;53.00;78426.22;34789.20;0.00;0.00;0.00;;14.87;0001;;;;;;;6.42;;;14.87;;;
517256499;1;00000000;2024-01-03;2024-12-30;10;2222;0431;;SP;;9;22371300190408;0001;9;00;0;00;00;0;0;;4.00;;12913.99;9.00;41476.32;16921.54;0.00;0.00;0.00;;7.05;0001;;;;;;;3.39;2023001400474;;7.05;;;
517256500;1;00000000;2024-01-03;2024-12-12;10;2222;0431;;MG;;9;22371300190408;0001;9;00;0;00;00;0;0;;4.00;;17474.68;8.00;49242.19;25677.64;0.00;0.00;0.00;;4.70;0001;;;;;;;5.42;2023001400474;;4.70;;;
517256501;1;00000000;2024-01-03;2025-01-02;10;2222;0201;;SC;;9;22371300190408;0001;9;00;0;00;00;0;0;;4.00;;45165.12;14.00;100035.85;61542.18;0.00;0.00;0.00;;3.47;0001;;;;;;;5.40;;;3.47;;;
517256502;1;00000000;2024-01-03;2025-01-02;10;2222;0431;;SP;;9;22371300190408;0001;9;00;0;00;00;0;0;;4.00;;8691.67;11.00;33781.44;13327.57;0.00;0.00;0.00;;10.38;0001;;;;;;;3.39;2023001400474;;10.38;;;
517256503;1;00000000;2024-01-03;2024-12-23;10;2222;0300;;PE;;9;22371300190408;0001;9;00;0;00;00;0;0;;4.00;;24850.80;25.00;93022.20;44986.50;0.00;0.00;0.00;;8.79;0001;;;;;;;3.40;2023001200374;;8.79;;;
517256505;1;00000000;2024-01-03;2024-12-16;10;2222;0431;;MG;;9;22371300190408;0001;9;00;0;00;00;0;0;;4.00;;53230.32;20.00;133139.40;72156.96;0.00;0.00;0.00;;32.26;0001;;;;;;;5.42;2023001400474;;32.26;;;
517256506;1;00000000;2024-01-03;2024-12-29;10;2222;0431;;MG;;9;22371300190408;0001;9;00;0;00;00;0;0;;4.00;;24027.69;11.00;69505.65;34232.41;0.00;0.00;0.00;;7.01;0001;;;;;;;5.40;2023001400474;;7.01;;;
517256507;1;00000000;2024-01-03;2024-12-20;10;2222;0431;;MT;;9;22371300190408;0001;9;00;0;00;00;0;0;;4.00;;20579.85;15.00;71338.59;38666.07;0.00;0.00;0.00;;17.79;0001;;;;;;;5.41;2023001400474;;17.79;;;
517256511;1;00000000;2024-01-03;2024-12-15;10;2222;0201;;RS;;9;22371300951408;0001;9;00;0;24;00;0;0;;6.00;;784.57;5.00;15524.75;5395.90;0.00;0.00;0.00;;7.99;0001;;;;;;;6.40;;;7.99;;;
517256511;2;00000000;2024-01-03;2024-12-15;10;2222;0201;;RS;;9;22371300074408;0001;9;00;0;57;00;0;0;;6.00;;3702.00;4.00;36950.40;9216.72;0.00;0.00;0.00;;7.99;0001;;;;;;;6.40;;;7.99;;;
517256513;1;00000000;2024-01-03;2024-12-30;10;2222;0201;;GO;;9;22371300190408;0001;9;00;0;00;00;0;0;;4.00;;26838.86;18.00;60402.13;38352.52;0.00;0.00;0.00;;17.51;0001;;;;;;;3.39;;;17.51;;;
517256514;1;00000000;2024-01-03;2024-12-18;10;2222;0431;;GO;;9;22371300190408;0001;9;00;0;00;00;0;0;;4.00;;51167.16;44.00;121968.52;72498.88;0.00;0.00;0.00;;36.51;0001;;;;;;;3.41;2023001400474;;36.51;;;
517256516;1;00000000;2024-01-03;2024-12-14;10;2222;0431;;SP;;9;22371300190408;0001;9;00;0;00;00;0;0;;4.00;;133914.69;65.00;449462.52;171215.46;0.00;0.00;0.00;;6.48;0001;;;;;;;5.42;2023001400474;;6.48;;;
517256518;1;00000000;2024-01-03;2025-01-02;10;2222;0431;;RS;;9;22371300190408;0001;9;00;0;00;00;0;0;;4.00;;57736.75;23.00;178591.18;73365.71;0.00;0.00;0.00;;3.95;0001;;;;;;;5.40;2023001400474;;3.95;;;
517256519;1;00000000;2024-01-03;2024-12-30;10;2222;0201;;RS;;9;22393830074408;0001;9;00;0;55;00;0;0;;6.00;;59288.26;21174.00;28598.51;10340.84;0.00;0.00;0.00;;0.15;0001;;;;;;;4.90;;;0.15;;;
517256521;1;00000000;2024-01-03;2024-12-29;10;2222;0201;;SC;;9;22371300190408;0001;9;00;0;00;00;0;0;;4.00;;13552.81;7.00;30683.89;19148.17;0.00;0.00;0.00;;1.01;0001;;;;;;;3.39;;;1.01;;;
517256522;1;00000000;2024-01-03;2024-12-19;10;2222;0431;;MG;;9;22371300190408;0001;9;00;0;00;00;0;0;;4.00;;28396.36;13.00;80018.56;41726.17;0.00;0.00;0.00;;9.97;0001;;;;;;;3.41;2023001400474;;9.97;;;
517256523;1;00000000;2024-01-03;2025-01-02;10;2222;0431;;MG;;9;22371300190408;0001;9;00;0;00;00;0;0;;4.00;;21292.12;8.00;54482.97;32125.48;0.00;0.00;0.00;;24.65;0001;;;;;;;3.39;2023001400474;;24.65;;;
517256524;1;00000000;2024-01-03;2024-12-27;10;2222;0201;;GO;;9;22371300951408;0001;9;00;0;51;00;0;0;;6.00;;12144.80;170.00;262063.50;66493.80;0.00;0.00;0.00;;53.83;0001;;;;;;;4.90;;;53.83;;;
517256526;1;78840071;2024-01-03;2033-12-15;5;2222;0403;;SC;;9;23144880225002;0001;9;00;0;00;00;0;0;;4.00;;;1.00;;20000.00;0.00;;;;0.00;0002;;;;;;;4.08;2023756100477;02038232;0.00;;;
517256527;1;07237373;2024-01-03;2027-01-03;5;2222;0502;;BA;;9;23147715000408;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;1000.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256527;2;07237373;2024-01-03;2027-01-03;5;2222;0502;;BA;;9;23147705000408;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;2000.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
